,CHCE,CHCH,CHH (EJP),CHPE,CHPH,CODE POSTAL,CP,CP (EJP),Département,Electricité 100% verte (oui/non),HCE,HCH,HH (EJP),HPE,HPH,Ministère (Client),P,P (EJP),Région,TOTAL,Unnamed: 0,Unnamed: 0.1
627,2817.0,8621.0,,11590.0,19368.0,93500.0,0.0,,SEINE-SAINT-DENIS,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,42396,2494,
628,2071.0,3840.0,,8556.0,10669.0,93290.0,0.0,,SEINE-SAINT-DENIS,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,ILE-DE-FRANCE,25136,2495,
629,3455.0,2421.0,,12854.0,8739.0,95200.0,0.0,,VAL-D'OISE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,27469,2496,
630,12634.0,11113.0,,38430.0,31879.0,31000.0,0.0,,HAUTE-GARONNE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,MIDI-PYRENEES,94056,2497,
631,4681.0,11209.0,,13874.0,25931.0,31320.0,0.0,,HAUTE-GARONNE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,MIDI-PYRENEES,55695,2498,
632,14066.0,11961.0,,52715.0,44093.0,31000.0,0.0,,HAUTE-GARONNE,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,90.0,,MIDI-PYRENEES,122835,2507,
633,20659.0,58081.0,,73005.0,140662.0,31770.0,0.0,,HAUTE-GARONNE,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,156.0,,MIDI-PYRENEES,292407,2508,
634,97083.0,72939.0,,180949.0,117428.0,31000.0,22429.0,,HAUTE-GARONNE,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,120.0,,MIDI-PYRENEES,490828,2509,
635,66097.0,31378.0,,170226.0,86954.0,31400.0,18188.0,,,OUI,216.0,216.0,,216.0,144.0,Ministères économiques et financiers,144.0,,MIDI-PYRENEES,372843,2510,
636,15308.0,13451.0,,76257.0,74231.0,31600.0,0.0,,HAUTE-GARONNE,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,,,MIDI-PYRENEES,179247,2511,
637,4996.0,15293.0,,12648.0,32023.000000000004,31770.0,0.0,,HAUTE-GARONNE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,MIDI-PYRENEES,64960,2519,
638,31060.0,37813.0,,83013.0,100580.0,31130.0,0.0,,HAUTE-GARONNE,OUI,180.0,180.0,,180.0,180.0,Ministères économiques et financiers,,,MIDI-PYRENEES,252466,2520,
639,7400.0,15737.0,,24665.0,38348.0,31130.0,0.0,,HAUTE-GARONNE,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,,,MIDI-PYRENEES,86150,2524,
640,9261.0,10096.0,,37775.0,38941.0,31000.0,0.0,,HAUTE-GARONNE,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,66.0,,MIDI-PYRENEES,96073,2528,
641,11900.0,19581.0,,33549.0,36913.0,31205.0,5995.0,,,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,78.0,,MIDI-PYRENEES,107938,2529,
642,11283.0,7110.0,,44319.0,30563.0,81000.0,0.0,,TARN,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,,,MIDI-PYRENEES,93275,2530,
643,25010.0,17345.0,,74064.0,47853.0,81014.0,10230.0,,,OUI,86.0,86.0,,86.0,86.0,Ministères économiques et financiers,86.0,,MIDI-PYRENEES,174502,2531,
644,6222.0,4085.0,,19659.0,16317.0,81013.0,0.0,,,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,MIDI-PYRENEES,46283,2532,
645,21034.0,15276.0,,86292.0,70088.0,81108.0,0.0,,,OUI,102.0,102.0,,102.0,102.0,Ministères économiques et financiers,,,MIDI-PYRENEES,192690,2533,
646,31608.0,24254.0,,112861.0,92140.0,82000.0,0.0,,TARN-ET-GARONNE,OUI,108.0,108.0,,108.0,108.0,Ministères économiques et financiers,108.0,,MIDI-PYRENEES,260863,2534,
647,9743.0,4791.0,,31701.0,20119.0,82000.0,0.0,,TARN-ET-GARONNE,OUI,72.0,42.0,,72.0,42.0,Ministères économiques et financiers,42.0,,MIDI-PYRENEES,66354,2535,
648,6701.0,5933.0,,22312.0,26364.0,81108.0,0.0,,,OUI,102.0,102.0,,102.0,102.0,Ministères économiques et financiers,,,MIDI-PYRENEES,61310,2536,
649,11965.0,7538.0,,44322.0,25336.0,32007.0,4364.0,,,OUI,72.0,36.0,,72.0,36.0,Ministères économiques et financiers,36.0,,MIDI-PYRENEES,93525,2537,
650,11151.0,8793.0,,27364.0,19972.0,32100.0,3187.0,,GERS,OUI,40.0,40.0,,40.0,40.0,Ministères économiques et financiers,40.0,,MIDI-PYRENEES,70467,2538,
651,36724.0,26375.0,,106253.0,69832.0,32000.0,13200.0,,GERS,OUI,130.0,130.0,,130.0,130.0,Ministères économiques et financiers,130.0,,MIDI-PYRENEES,252384,2549,
652,23124.0,21135.0,,73342.0,68450.0,9000.0,0.0,,ARIEGE,OUI,132.0,132.0,,132.0,132.0,Ministères économiques et financiers,132.0,,MIDI-PYRENEES,186051,2550,
653,8112.0,7363.0,,38355.0,26889.0,9000.0,0.0,,ARIEGE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,MIDI-PYRENEES,80719,2573,
654,12043.0,19729.0,,48113.0,62071.0,31800.0,0.0,,HAUTE-GARONNE,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,,,MIDI-PYRENEES,141956,2596,
655,8308.0,15667.0,,30004.0,39186.0,9100.0,0.0,,ARIEGE,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,,,MIDI-PYRENEES,93165,2617,
656,13742.0,12997.0,,44598.0,40040.0,46000.0,0.0,,LOT,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,MIDI-PYRENEES,111377,2638,
657,52753.0,35882.0,,133553.0,84964.0,46000.0,14410.0,,LOT,OUI,148.0,148.0,,148.0,148.0,Ministères économiques et financiers,148.0,,MIDI-PYRENEES,321562,2639,
658,3935.0,12334.0,,11919.0,29553.0,12000.0,0.0,,AVEYRON,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,MIDI-PYRENEES,57741,2640,
659,8939.0,12831.0,,32555.0,33908.0,12000.0,4901.0,,AVEYRON,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,MIDI-PYRENEES,93134,2642,
660,7223.0,18368.0,,23939.0,44838.0,11000.0,0.0,,AUDE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,94368,2644,
661,42370.0,42830.0,,121079.0,100829.0,11000.0,20313.0,,AUDE,OUI,140.0,140.0,,140.0,140.0,Ministères économiques et financiers,140.0,,LANGUEDOC-ROUSSILLON,327421,2646,
662,4145.0,5741.0,,16437.0,16195.0,11100.0,0.0,,AUDE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,42518,2648,
663,12418.0,8900.0,,10417.0,10475.0,66290.0,0.0,,PYRENEES-ORIENTALES,OUI,102.0,102.0,,102.0,102.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,42210,2651,
664,9205.0,29956.0,,24753.0,63782.0,66000.0,0.0,,PYRENEES-ORIENTALES,OUI,96.0,84.0,,96.0,84.0,Ministères économiques et financiers,84.0,,LANGUEDOC-ROUSSILLON,127696,2652,
665,14422.0,44721.0,,38953.0,95278.0,66500.0,0.0,,PYRENEES-ORIENTALES,OUI,108.0,108.0,,108.0,108.0,Ministères économiques et financiers,108.0,,LANGUEDOC-ROUSSILLON,193374,2653,
666,18812.0,22734.0,,51014.0,51874.0,66400.0,0.0,,PYRENEES-ORIENTALES,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,144434,2668,
667,8196.0,11407.0,,19153.0,24069.0,66000.0,0.0,,PYRENEES-ORIENTALES,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,62825,2673,
668,21334.0,17205.0,,54742.0,44274.0,66000.0,0.0,,PYRENEES-ORIENTALES,OUI,132.0,54.0,,132.0,54.0,Ministères économiques et financiers,54.0,,LANGUEDOC-ROUSSILLON,137555,2674,
669,3517.0,5268.0,,8196.0,11446.0,66330.0,0.0,,PYRENEES-ORIENTALES,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,28427,2675,
670,7606.0,4452.0,,28250.0,18957.0,66100.0,0.0,,,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,59265,2676,
671,3083.0,5258.0,,7944.0,11991.0,66240.0,0.0,,PYRENEES-ORIENTALES,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,28276,2677,
672,2559.0,3979.0,,6023.0,9330.0,66100.0,0.0,,,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,21891,2678,
673,87028.0,68781.0,,139498.0,129176.0,66760.0,0.0,,PYRENEES-ORIENTALES,OUI,228.0,228.0,,228.0,228.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,424483,2679,
674,5551.0,4413.0,,20859.0,16871.0,34500.0,0.0,,HERAULT,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,47694,2687,
675,32297.0,26965.0,,68155.0,48788.0,34000.0,8505.0,,HERAULT,OUI,81.0,81.0,,81.0,81.0,Ministères économiques et financiers,81.0,,LANGUEDOC-ROUSSILLON,184710,2688,
676,112024.0,51777.0,,228802.0,115387.0,34000.0,21735.0,,HERAULT,OUI,210.0,175.0,,210.0,175.0,Ministères économiques et financiers,175.0,,LANGUEDOC-ROUSSILLON,529725,2689,
677,132817.0,82887.0,,219766.0,115187.0,34090.0,19853.0,,,OUI,140.0,140.0,,140.0,140.0,Ministères économiques et financiers,140.0,,LANGUEDOC-ROUSSILLON,570510,2690,
678,9301.0,13563.0,,30308.0,39379.0,34000.0,0.0,,HERAULT,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,92551,2691,
679,11471.0,11367.0,,41369.0,38102.0,34200.0,0.0,,HERAULT,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,LANGUEDOC-ROUSSILLON,102309,2692,
680,20584.0,15294.0,,109198.0,75513.0,34500.0,0.0,,HERAULT,OUI,180.0,180.0,,180.0,180.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,220589,2693,
681,22114.0,17410.0,,50105.0,40143.0,34000.0,0.0,,HERAULT,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,36.0,,LANGUEDOC-ROUSSILLON,129772,2694,
682,6791.0,7981.0,,26500.0,23897.0,34120.0,0.0,,HERAULT,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,65169,2695,
683,5136.0,8344.0,,19024.0,22593.0,34700.0,0.0,,HERAULT,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,55097,2701,
684,24158.0,13964.0,,104304.0,63317.0,34080.0,0.0,,,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,205743,2718,
685,55798.0,51910.0,,129344.0,115884.0,30000.0,0.0,,GARD,OUI,168.0,168.0,,168.0,168.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,352936,2719,
686,18921.0,8894.0,,60551.0,34623.0,30943.0,0.0,,,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,122989,2720,
687,13492.0,10091.0,,31375.0,25134.0,30200.0,0.0,,GARD,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,80092,2721,
688,6873.0,6419.0,,29166.0,34941.0,30700.0,0.0,,GARD,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,77399,2733,
689,9050.0,9312.0,,32142.000000000004,40680.0,30000.0,0.0,,GARD,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,91184,2750,
690,23421.0,51561.0,,78931.0,129378.0,30340.0,0.0,,GARD,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,,,LANGUEDOC-ROUSSILLON,283291,2751,
691,32578.000000000004,39957.0,,136389.0,123650.0,13002.0,0.0,,BOUCHES-DU-RHONE,OUI,180.0,108.0,,180.0,108.0,Ministères économiques et financiers,108.0,,PROVENCE-ALPES-COTE D'AZUR,332574,2759,
692,14926.0,10779.0,,70452.0,75069.0,13006.0,0.0,,BOUCHES-DU-RHONE,OUI,204.0,204.0,,204.0,204.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,171226,2760,
693,3671.0,5028.0,,16081.0,16945.0,13015.0,0.0,,BOUCHES-DU-RHONE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,41725,2761,
694,61889.0,40927.0,,160318.0,101005.0,13012.0,19429.0,,BOUCHES-DU-RHONE,OUI,216.0,216.0,,216.0,148.0,Ministères économiques et financiers,148.0,,PROVENCE-ALPES-COTE D'AZUR,383568,2762,
695,24211.0,33710.0,,104263.0,126762.0,13003.0,0.0,,BOUCHES-DU-RHONE,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,288946,2763,
696,2531.0,6579.0,,6918.0,15001.0,13008.0,0.0,,BOUCHES-DU-RHONE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,31029,2764,
697,100609.0,65266.99999999999,,247942.0,154245.0,13013.0,0.0,,BOUCHES-DU-RHONE,OUI,192.0,192.0,,192.0,192.0,Ministères économiques et financiers,192.0,,PROVENCE-ALPES-COTE D'AZUR,568063,2765,
698,12980.0,9291.0,,41355.0,27541.0,13003.0,0.0,,BOUCHES-DU-RHONE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,91167,2766,
699,13149.0,9411.0,,77264.0,51362.0,13010.0,0.0,,BOUCHES-DU-RHONE,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,151186,2767,
700,7884.0,10122.0,,37088.0,41510.0,13008.0,0.0,,BOUCHES-DU-RHONE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,96604,2768,
701,3060.0,1624.0,,8593.0,5078.0,13008.0,0.0,,BOUCHES-DU-RHONE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,18355,2769,
702,4268.0,3552.0,,26654.0,18673.0,13006.0,0.0,,BOUCHES-DU-RHONE,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,53147,2770,
703,16154.0,10791.0,,36748.0,26307.0,13090.0,0.0,,,OUI,132.0,132.0,,132.0,132.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,90000,2771,
704,137848.0,90707.0,,195424.0,107457.0,13100.0,19242.0,,BOUCHES-DU-RHONE,OUI,150.0,120.0,,150.0,120.0,Ministères économiques et financiers,120.0,,PROVENCE-ALPES-COTE D'AZUR,550678,2772,
705,3491.0,7329.0,,14556.0,24075.0,13500.0,0.0,,BOUCHES-DU-RHONE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,49451,2776,
706,15204.0,17267.0,,51236.0,53099.0,13700.0,0.0,,BOUCHES-DU-RHONE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,136806,2777,
707,30444.0,12126.0,,69896.0,30834.0,13400.0,0.0,,BOUCHES-DU-RHONE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,PROVENCE-ALPES-COTE D'AZUR,143300,2778,
708,9697.0,5319.0,,37367.0,28025.0,13500.0,0.0,,BOUCHES-DU-RHONE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,80408,2779,
709,5080.0,7025.0,,12330.0,15669.0,13800.0,0.0,,BOUCHES-DU-RHONE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,40104,2780,
710,20434.0,13603.0,,107635.0,62199.0,13100.0,0.0,,BOUCHES-DU-RHONE,OUI,144.0,144.0,,144.0,144.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,203871,2781,
711,6203.0,5129.0,,29590.0,26502.0,13090.0,0.0,,,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,67424,2785,
712,14242.0,15251.0,,48887.0,43769.0,13400.0,0.0,,BOUCHES-DU-RHONE,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,122149,2786,
713,15578.0,11753.0,,56402.0,44736.0,13664.0,0.0,,,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,128469,2787,
714,11187.0,6739.0,,58772.0,31645.0,13800.0,0.0,,BOUCHES-DU-RHONE,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,108343,2788,
715,12006.0,8236.0,,39542.0,27464.0,13600.0,0.0,,BOUCHES-DU-RHONE,OUI,102.0,102.0,,102.0,102.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,87248,2789,
716,20357.0,10379.0,,46056.0,25868.0,83000.0,4107.0,,VAR,OUI,64.0,42.0,,64.0,42.0,Ministères économiques et financiers,42.0,,PROVENCE-ALPES-COTE D'AZUR,106767,2791,
717,13967.0,24184.0,,54004.0,61296.0,83170.0,0.0,,VAR,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,153451,2792,
718,7088.0,2817.0,,21031.0,10854.0,83008.0,0.0,,,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,41790,2798,
719,37438.0,57700.0,,114098.0,148592.0,83000.0,0.0,,VAR,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,156.0,,PROVENCE-ALPES-COTE D'AZUR,357828,2799,
720,17704.0,26896.0,,50165.0,64879.99999999999,83500.0,0.0,,VAR,OUI,108.0,108.0,,108.0,108.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,159645,2800,
721,5859.0,5560.0,,19160.0,23786.0,83140.0,0.0,,VAR,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,54365,2801,
722,13748.0,19223.0,,46664.0,51934.0,83990.0,0.0,,VAR,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,131569,2802,
723,31057.0,14955.0,,124076.0,75928.0,83000.0,0.0,,VAR,OUI,144.0,144.0,,144.0,144.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,246016,2803,
724,1051.0,913.0,,1680.0,1322.0,83300.0,0.0,,VAR,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,4966,2804,
725,12135.0,5477.0,,47934.0,28726.0,83400.0,0.0,,VAR,OUI,90.0,42.0,,90.0,42.0,Ministères économiques et financiers,42.0,,PROVENCE-ALPES-COTE D'AZUR,94272,2806,
726,30269.0,16719.0,,106768.0,69303.0,83300.0,0.0,,VAR,OUI,156.0,78.0,,156.0,78.0,Ministères économiques et financiers,78.0,,PROVENCE-ALPES-COTE D'AZUR,223059,2807,
727,10777.0,8144.0,,57345.0,35590.0,83300.0,1741.0,,VAR,OUI,102.0,48.0,,102.0,48.0,Ministères économiques et financiers,48.0,,PROVENCE-ALPES-COTE D'AZUR,113597,2809,
728,28739.0,41669.0,,92821.0,110117.0,83000.0,0.0,,VAR,OUI,132.0,132.0,,132.0,132.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,273346,2811,
729,5110.0,2410.0,,11587.0,5957.0,83000.0,0.0,,VAR,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,25064,2812,
730,4045.0,8519.0,,12264.0,22575.0,83310.0,0.0,,VAR,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,47403,2813,
731,14267.0,8242.0,,55070.0,38959.0,83600.0,0.0,,VAR,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,116538,2816,
732,13380.0,28268.0,,51119.0,86697.0,6500.0,0.0,,ALPES-MARITIMES,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,120.0,,PROVENCE-ALPES-COTE D'AZUR,179464,2819,
733,13133.0,8660.0,,67478.0,46343.0,6800.0,0.0,,ALPES-MARITIMES,OUI,108.0,66.0,,108.0,66.0,Ministères économiques et financiers,66.0,,PROVENCE-ALPES-COTE D'AZUR,135614,2824,
734,1703.0,6199.0,,12337.0,30267.0,6000.0,0.0,,ALPES-MARITIMES,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,50506,2825,
735,1954.0,1362.0,,14031.0,10293.0,6000.0,0.0,,ALPES-MARITIMES,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,27640,2826,
736,10849.0,20169.0,,28445.0,53914.0,6300.0,0.0,,,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,113377,2827,
737,5291.0,5345.0,,21618.0,18652.0,6500.0,0.0,,ALPES-MARITIMES,OUI,102.0,102.0,,102.0,102.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,50906,2828,
738,8323.0,7039.0,,28939.0,24730.0,5000.0,0.0,,HAUTES-ALPES,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,PROVENCE-ALPES-COTE D'AZUR,69031,2833,
739,45785.0,34698.0,,123766.0,81587.0,5000.0,15284.0,,HAUTES-ALPES,OUI,100.0,100.0,,100.0,100.0,Ministères économiques et financiers,100.0,,PROVENCE-ALPES-COTE D'AZUR,301120,2841,
740,8288.0,26166.0,,11064.0,2740.0,4260.0,-2091.0,,ALPES-DE-HAUTE-PROVENCE,OUI,80.0,80.0,,80.0,80.0,Ministères économiques et financiers,80.0,,PROVENCE-ALPES-COTE D'AZUR,46167,2849,
741,10649.0,9566.0,,38594.0,34713.0,4000.0,0.0,,ALPES-DE-HAUTE-PROVENCE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,93522,2850,
742,9167.0,7159.0,,29954.0,24799.0,4000.0,0.0,,ALPES-DE-HAUTE-PROVENCE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,78.0,,PROVENCE-ALPES-COTE D'AZUR,71079,2853,
743,22929.0,12944.0,,69120.0,45225.0,13150.0,0.0,,BOUCHES-DU-RHONE,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,90.0,,PROVENCE-ALPES-COTE D'AZUR,150218,2856,
744,8607.0,23112.0,,25093.0,53489.0,13200.0,0.0,,BOUCHES-DU-RHONE,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,110301,2859,
745,18039.0,10801.0,,62982.0,42012.0,84100.0,0.0,,VAUCLUSE,OUI,84.0,48.0,,84.0,48.0,Ministères économiques et financiers,48.0,,PROVENCE-ALPES-COTE D'AZUR,133834,2860,
746,7728.0,11536.0,,21202.0,27412.0,84300.0,0.0,,VAUCLUSE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,67878,2862,
747,8042.0,6154.0,,33832.0,27641.0,84200.0,0.0,,VAUCLUSE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,75669,2864,
748,12205.0,6287.0,,46764.0,31137.0,84300.0,0.0,,VAUCLUSE,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,96393,2865,
749,8105.0,15188.0,,27517.0,38956.0,84000.0,0.0,,VAUCLUSE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,89766,2867,
750,12195.0,20298.0,,40525.0,52157.0,6560.0,0.0,,ALPES-MARITIMES,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,96.0,,PROVENCE-ALPES-COTE D'AZUR,125175,2868,
751,1466.0,2997.0,,8112.0,12127.0,6110.0,0.0,,ALPES-MARITIMES,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,24702,2869,
752,50153.0,30747.0,,196837.0,122326.0,6160.0,0.0,,,OUI,240.0,132.0,,240.0,132.0,Ministères économiques et financiers,132.0,,PROVENCE-ALPES-COTE D'AZUR,400063,2870,
753,6695.0,8029.0,,21772.0,20815.0,6130.0,0.0,,ALPES-MARITIMES,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,57311,2871,
754,4174.0,7170.0,,12404.0,18920.0,6400.0,0.0,,ALPES-MARITIMES,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,42668,2872,
755,3228.0,9033.0,,11610.0,23972.0,6600.0,0.0,,ALPES-MARITIMES,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,47843,2873,
756,2138.0,5485.0,,9203.0,14636.0,6130.0,0.0,,ALPES-MARITIMES,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,PROVENCE-ALPES-COTE D'AZUR,31462,2874,
757,5801.0,4140.0,,17952.0,14194.0,50000.0,0.0,,MANCHE,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,,,BASSE-NORMANDIE,42087,2875,
758,0.0,0.0,,0.0,0.0,58000.0,0.0,,NIEVRE,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,,,BOURGOGNE,0,2880,
759,16143.999999999998,15076.0,,66744.0,59646.0,3100.0,0.0,,ALLIER,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,,,AUVERGNE,157610,2884,
